Date,BrandName,ProductName,Price,PriceUnit,RaiseDownType
2014-11-20,中国黄金,基础金价,233.8,元/克,跌
2014-11-19,中国黄金,基础金价,236.1,元/克,涨
2014-11-18,中国黄金,基础金价,234.7,元/克,平
2014-11-17,中国黄金,基础金价,234.7,元/克,涨
2014-11-14,中国黄金,基础金价,229.6,元/克,涨
2019-08-06,中国黄金,基础金价,336.2,元/克,涨
2019-08-05,中国黄金,基础金价,331.6,元/克,涨
2019-08-02,中国黄金,基础金价,323.2,元/克,涨
2019-08-01,中国黄金,基础金价,316.5,元/克,平
2019-07-31,中国黄金,基础金价,320.1,元/克,涨
2019-07-30,中国黄金,基础金价,318.9,元/克,涨
2019-07-29,中国黄金,基础金价,318.8,元/克,涨
2019-07-26,中国黄金,基础金价,317.0,元/克,跌
2019-07-25,中国黄金,基础金价,318.3,元/克,涨
2019-07-24,中国黄金,基础金价,318.1,元/克,涨
2019-07-23,中国黄金,基础金价,318.0,元/克,跌
2019-12-09,中国黄金,基础金价,333.0,元/克,跌
2019-12-06,中国黄金,基础金价,336.7,元/克,跌
2019-12-05,中国黄金,基础金价,337.0,元/克,跌
2019-12-04,中国黄金,基础金价,338.0,元/克,涨
2019-12-03,中国黄金,基础金价,333.0,元/克,涨
2019-12-02,中国黄金,基础金价,332.3,元/克,涨
2019-11-29,中国黄金,基础金价,331.3,元/克,跌
2019-11-28,中国黄金,基础金价,331.5,元/克,跌
2019-11-27,中国黄金,基础金价,332.0,元/克,涨
2019-11-26,中国黄金,基础金价,330.4,元/克,跌
2019-11-25,中国黄金,基础金价,332.4,元/克,跌
2021-05-20,中国黄金,基础金价,390.2,元/克,涨
2021-05-19,中国黄金,基础金价,387.6,元/克,跌
2021-05-18,中国黄金,基础金价,388.7,元/克,涨
2021-05-17,中国黄金,基础金价,385.3,元/克,涨
2021-05-14,中国黄金,基础金价,379.5,元/克,涨
2021-05-13,中国黄金,基础金价,379.4,元/克,跌
2021-05-12,中国黄金,基础金价,379.5,元/克,跌
2021-05-11,中国黄金,基础金价,381.0,元/克,涨
2021-05-10,中国黄金,基础金价,380.6,元/克,跌
2021-05-08,中国黄金,基础金价,381.0,元/克,涨
2021-05-07,中国黄金,基础金价,379.8,元/克,涨
2016-05-09,中国黄金,基础金价,270.1,元/克,涨
2016-05-06,中国黄金,基础金价,268.7,元/克,跌
2016-05-05,中国黄金,基础金价,269.5,元/克,跌
2016-05-04,中国黄金,基础金价,269.7,元/克,跌
2016-05-03,中国黄金,基础金价,271.0,元/克,涨
2016-04-29,中国黄金,基础金价,267.2,元/克,涨
2016-04-28,中国黄金,基础金价,261.5,元/克,平
2016-04-27,中国黄金,基础金价,261.5,元/克,涨
2016-04-26,中国黄金,基础金价,260.4,元/克,涨
2016-04-25,中国黄金,基础金价,259.5,元/克,跌
2016-04-22,中国黄金,基础金价,262.1,元/克,涨
2020-09-17,中国黄金,基础金价,417.0,元/克,平
2020-09-16,中国黄金,基础金价,417.0,元/克,平
2020-09-15,中国黄金,基础金价,417.0,元/克,平
2020-09-14,中国黄金,基础金价,417.0,元/克,平
2020-09-11,中国黄金,基础金价,417.0,元/克,平
2020-09-10,中国黄金,基础金价,417.0,元/克,涨
2020-09-09,中国黄金,基础金价,414.0,元/克,涨
2020-09-08,中国黄金,基础金价,413.0,元/克,跌
2020-09-07,中国黄金,基础金价,415.0,元/克,涨
2020-09-04,中国黄金,基础金价,414.5,元/克,跌
2020-09-03,中国黄金,基础金价,417.0,元/克,跌
2018-10-25,中国黄金,基础金价,278.4,元/克,涨
2018-10-24,中国黄金,基础金价,277.8,元/克,涨
2018-10-23,中国黄金,基础金价,275.4,元/克,跌
2018-10-22,中国黄金,基础金价,275.8,元/克,跌
2018-10-19,中国黄金,基础金价,276.0,元/克,涨
2018-10-18,中国黄金,基础金价,275.0,元/克,涨
2018-10-17,中国黄金,基础金价,274.4,元/克,涨
2018-10-11,中国黄金,基础金价,268.5,元/克,涨
2018-10-10,中国黄金,基础金价,267.6,元/克,跌
2018-10-08,中国黄金,基础金价,267.9,元/克,涨
2018-10-07,中国黄金,基础金价,266.2,元/克,平
2015-07-27,中国黄金,基础金价,220.8,元/克,涨
2015-07-24,中国黄金,基础金价,218.4,元/克,跌
2015-07-23,中国黄金,基础金价,221.3,元/克,平
2015-07-22,中国黄金,基础金价,221.0,元/克,跌
2015-07-21,中国黄金,基础金价,221.9,元/克,跌
2015-07-20,中国黄金,基础金价,223.0,元/克,跌
2015-07-17,中国黄金,基础金价,230.4,元/克,平
2015-07-16,中国黄金,基础金价,230.4,元/克,跌
2015-07-15,中国黄金,基础金价,232.6,元/克,涨
2015-07-14,中国黄金,基础金价,232.5,元/克,跌
2015-07-13,中国黄金,基础金价,233.6,元/克,涨
