Date,BrandName,ProductName,Price,PriceUnit,RaiseDownType
2017-07-13,中国黄金,零售价,280.2,元/克,涨
2017-07-12,中国黄金,零售价,280.0,元/克,涨
2017-07-11,中国黄金,零售价,278.2,元/克,平
2017-07-10,中国黄金,零售价,278.2,元/克,跌
2017-07-08,中国黄金,零售价,280.4,元/克,跌
2017-07-07,中国黄金,零售价,281.0,元/克,跌
2017-07-06,中国黄金,零售价,281.5,元/克,平
2017-10-19,中国黄金,零售价,285.9,元/克,跌
2017-10-18,中国黄金,零售价,286.9,元/克,跌
2017-10-17,中国黄金,零售价,287.9,元/克,涨
2017-10-16,中国黄金,零售价,287.7,元/克,跌
2017-10-15,中国黄金,零售价,288.2,元/克,涨
2017-10-13,中国黄金,零售价,287.3,元/克,涨
2017-10-12,中国黄金,零售价,287.0,元/克,涨
2017-10-11,中国黄金,零售价,286.9,元/克,跌
2017-10-10,中国黄金,零售价,287.3,元/克,跌
2017-10-09,中国黄金,零售价,287.5,元/克,跌
2017-10-08,中国黄金,零售价,288.6,元/克,平
2017-01-31,中国黄金,零售价,285.0,元/克,涨
2017-01-30,中国黄金,零售价,282.5,元/克,涨
2017-01-29,中国黄金,零售价,281.8,元/克,平
2017-01-28,中国黄金,零售价,281.8,元/克,涨
2017-01-27,中国黄金,零售价,281.5,元/克,跌
2017-01-26,中国黄金,零售价,281.9,元/克,跌
2017-01-25,中国黄金,零售价,283.7,元/克,跌
2017-01-24,中国黄金,零售价,285.2,元/克,跌
2017-01-23,中国黄金,零售价,285.5,元/克,涨
2017-01-22,中国黄金,零售价,285.1,元/克,平
2017-01-21,中国黄金,零售价,285.1,元/克,涨
2015-04-30,中国黄金,零售价,255.6,元/克,跌
2015-04-29,中国黄金,零售价,256.6,元/克,涨
2015-04-28,中国黄金,零售价,254.9,元/克,涨
2015-04-27,中国黄金,零售价,250.6,元/克,跌
2015-04-25,中国黄金,零售价,250.7,元/克,跌
2015-04-24,中国黄金,零售价,252.9,元/克,涨
2015-04-23,中国黄金,零售价,252.1,元/克,跌
2015-04-22,中国黄金,零售价,254.4,元/克,涨
2015-04-21,中国黄金,零售价,253.4,元/克,跌
2015-04-20,中国黄金,零售价,255.1,元/克,跌
2015-04-18,中国黄金,零售价,255.5,元/克,涨
2014-10-13,中国黄金,零售价,258.4,元/克,涨
2014-10-11,中国黄金,零售价,257.2,元/克,涨
2014-10-10,中国黄金,零售价,256.4,元/克,跌
