,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1362,600519.SH,20160128,183.2601,183.2601,179.471,180.4068,183.4252,-3.0183999999999855,-1.6456,17903.0,353744.037
1363,600519.SH,20160127,183.4711,184.306,179.5444,183.4252,182.5812,0.8439999999999941,0.4623,29840.41,589842.577
1364,600519.SH,20160126,184.3977,187.5904,182.1133,182.5812,186.0308,-3.4496000000000038,-1.8543,22280.92,448487.464
1365,600519.SH,20160125,186.2418,186.6913,184.8656,186.0308,186.0032,0.02760000000000673,0.0148,13750.45,278273.547
1366,600519.SH,20160122,186.3427,186.6088,182.3977,186.0032,183.728,2.275199999999984,1.2384,22733.48,456952.021
1367,600519.SH,20160121,184.6454,187.7005,183.3977,183.728,185.6179,-1.889899999999983,-1.0182,21832.29,439737.651
1368,600519.SH,20160120,189.9116,192.8107,184.4161,185.6179,192.8841,-7.266199999999998,-3.7671,40968.66,835946.965
1369,600519.SH,20160119,184.4069,192.9667,183.4986,192.8841,182.9665,9.917599999999993,5.4204,59110.22,1224859.286
1370,600519.SH,20160118,181.6545,185.6913,180.9206,182.9665,182.572,0.39449999999999363,0.2161,27371.23,548614.385
1371,600519.SH,20160115,187.8473,189.1593,181.6545,182.572,187.9115,-5.339499999999987,-2.8415,26681.19,537750.009
1372,600519.SH,20160114,180.838,188.9758,179.3701,187.9115,183.2876,4.623899999999992,2.5228,34776.06,699341.426
1373,600519.SH,20160113,182.6637,188.9941,182.205,183.2876,180.5444,2.7432000000000016,1.5194,29201.98,592420.624
1374,600519.SH,20160112,184.4986,185.4161,179.8196,180.5444,183.361,-2.816599999999994,-1.5361,40287.23,801495.583
1375,600519.SH,20160111,186.3886,186.9666,182.939,183.361,187.7372,-4.376200000000011,-2.331,29702.58,596838.948
1376,600519.SH,20160108,187.3152,190.829,183.4894,187.7372,185.5353,2.201899999999995,1.1868,44510.09,911812.833
1377,600519.SH,20160107,191.7373,191.7373,183.517,185.5353,194.6639,-9.128600000000006,-4.6894,8148.68,167829.92
1378,600519.SH,20160106,195.2144,196.0218,192.0217,194.6639,195.2511,-0.5871999999999957,-0.3007,23760.9,502483.565
1379,600519.SH,20160105,192.6639,196.3062,190.3795,195.2511,192.6823,2.56880000000001,1.3332,31908.91,672596.329
1380,600519.SH,20160104,200.0035,200.0035,192.6547,192.6823,200.1778,-7.495499999999993,-3.7444,17349.69,371909.829
1381,600519.SH,20151231,200.2053,201.3796,199.8383,200.1778,200.7925,-0.6146999999999991,-0.3061,19673.87,429872.169
1382,600519.SH,20151230,202.0035,202.4439,199.5631,200.7925,201.6824,-0.8899000000000115,-0.4412,20147.66,440489.185
1383,600519.SH,20151229,200.5723,202.242,200.4714,201.6824,201.031,0.6513999999999953,0.324,15774.33,345982.477
1384,600519.SH,20151228,206.866,207.3431,200.9209,201.031,205.9669,-4.935900000000004,-2.3965,25594.52,569404.122
1385,600519.SH,20151225,206.4256,207.0311,204.4806,205.9669,206.2238,-0.2569000000000017,-0.1246,11542.95,258870.006
1386,600519.SH,20151224,205.4898,207.0495,204.7742,206.2238,204.5907,1.633100000000013,0.7982,15577.88,350137.309
1387,600519.SH,20151223,206.8385,207.9761,204.3155,204.5907,206.4531,-1.862400000000008,-0.9021,22374.97,501438.271
1388,600519.SH,20151222,208.077,208.077,204.8476,206.4531,208.288,-1.8349000000000046,-0.8809,28402.45,638684.794
1389,600519.SH,20151221,200.0035,210.2605,200.0035,208.288,198.9759,9.312100000000015,4.68,59391.89,1341466.585
1390,600519.SH,20151218,197.7099,201.0585,197.3521,198.9759,198.0401,0.9358000000000004,0.4725,28460.2,618897.538
1391,600519.SH,20151217,196.6915,198.9759,196.3337,198.0401,196.2511,1.7889999999999873,0.9116,24253.21,523818.38
1392,600519.SH,20151216,196.7098,196.9209,195.0401,196.2511,196.8016,-0.5504999999999995,-0.2797,20144.8,430371.563
1393,600519.SH,20151215,196.1502,196.875,194.5722,196.8016,196.4254,0.3762000000000114,0.1915,15088.39,321828.819
1394,600519.SH,20151214,192.8382,197.141,191.7465,196.4254,193.9575,2.467899999999986,1.2724,20701.34,439584.116
1395,600519.SH,20151211,194.9575,194.9575,193.1226,193.9575,195.3795,-1.421999999999997,-0.7278,13035.48,275655.733
1396,600519.SH,20151210,197.2511,198.3521,194.4896,195.3795,196.7649,-1.3854000000000042,-0.7041,13786.71,295297.553
1397,600519.SH,20151209,194.1135,197.297,194.0401,196.7649,194.4437,2.3212000000000046,1.1938,14119.77,302039.607
1398,600519.SH,20151208,196.8383,196.8383,194.0034,194.4437,196.8016,-2.3579000000000008,-1.1981,17393.68,370510.935
1399,600519.SH,20151207,197.2511,199.0677,195.5997,196.8016,197.5355,-0.7339000000000055,-0.3715,19255.09,413697.607
1400,600519.SH,20151204,201.8017,201.8017,197.2603,197.5355,202.0219,-4.486399999999975,-2.2207,20848.71,452200.743
1401,600519.SH,20151203,200.9209,203.1228,198.8108,202.0219,203.2879,-1.2660000000000196,-0.6228,22386.83,489928.569
1402,600519.SH,20151202,196.7741,208.2605,194.4988,203.2879,196.1502,7.137699999999995,3.6389,47891.45,1055325.951
1403,600519.SH,20151201,195.4162,196.2878,193.5813,196.1502,196.6181,-0.467899999999986,-0.238,18877.54,400895.906
1404,600519.SH,20151130,190.8657,197.0493,190.6363,196.6181,190.5905,6.027600000000007,3.1626,33440.03,702029.94
1405,600519.SH,20151127,194.9483,194.9942,189.5721,190.5905,195.2695,-4.679000000000002,-2.3962,16220.72,339061.425
1406,600519.SH,20151126,195.8658,196.141,194.3428,195.2695,195.3979,-0.12839999999999918,-0.0657,18804.53,400523.684
1407,600519.SH,20151125,194.2236,195.4162,193.0309,195.3979,194.2144,1.183499999999981,0.6094,24249.81,512351.419
1408,600519.SH,20151124,194.8566,195.6731,192.6639,194.2144,195.0676,-0.8531999999999869,-0.4374,20469.02,431548.236
1409,600519.SH,20151123,195.4162,196.1869,194.9667,195.0676,196.0768,-1.0091999999999928,-0.5147,20994.73,446996.434
1410,600519.SH,20151120,197.3796,197.9667,195.508,196.0768,197.2787,-1.2018999999999949,-0.6092,22274.23,476413.651
1411,600519.SH,20151119,196.3337,198.1686,196.2419,197.2787,196.9392,0.3394999999999868,0.1724,15262.76,327777.826
1412,600519.SH,20151118,195.9575,198.1686,195.9575,196.9392,196.664,0.2752000000000123,0.1399,19725.54,423815.322
1413,600519.SH,20151117,196.9943,199.5448,195.5447,196.664,196.1319,0.5320999999999856,0.2713,21986.35,473813.948
1414,600519.SH,20151116,194.9575,198.6273,194.4988,196.1319,197.3521,-1.2202000000000055,-0.6183,23916.7,511461.32
1415,600519.SH,20151113,200.0952,201.3796,197.0952,197.3521,201.8475,-4.495399999999989,-2.2271,28397.18,614644.801
1416,600519.SH,20151112,202.0494,204.5907,201.2696,201.8475,201.976,-0.1285000000000025,-0.0636,16180.85,357408.916
1417,600519.SH,20151111,203.6824,204.5907,200.5539,201.976,204.0219,-2.045899999999989,-1.0028,23815.5,524296.324
1418,600519.SH,20151110,201.8384,205.6183,201.0677,204.0219,202.5999,1.421999999999997,0.7019,28729.76,639416.128
1419,600519.SH,20151109,203.6733,206.1137,200.9209,202.5999,200.3888,2.2110999999999876,1.1034,40527.29,900398.639
1420,600519.SH,20151106,199.4071,200.5539,197.7649,200.3888,198.6824,1.7064000000000021,0.8589,21695.71,471929.422
1421,600519.SH,20151105,196.8842,204.8476,195.875,198.6824,197.2328,1.4496000000000038,0.735,49982.58,1087812.237
1422,600519.SH,20151104,193.196,198.1686,192.7648,197.2328,192.3978,4.835000000000008,2.513,30809.72,659118.997
1423,600519.SH,20151103,195.3428,197.9484,191.196,192.3978,195.0126,-2.6148000000000025,-1.3408,23173.29,493565.252
1424,600519.SH,20151102,196.8842,198.0401,194.9575,195.0126,196.2052,-1.1925999999999988,-0.6078,15298.2,328246.682
1425,600519.SH,20151030,195.3704,197.9851,194.6089,196.2052,195.4162,0.7889999999999873,0.4038,12257.91,263117.287
1426,600519.SH,20151029,194.4988,197.0585,194.4988,195.4162,194.9025,0.5137,0.2636,13454.35,287688.318
1427,600519.SH,20151028,197.242,197.242,194.4071,194.9025,197.4805,-2.578000000000003,-1.3054,16559.22,353020.506
1428,600519.SH,20151027,199.1778,199.7099,195.0309,197.4805,199.7558,-2.275299999999987,-1.139,22572.79,484597.005
1429,600519.SH,20151026,194.4988,200.2787,190.829,199.7558,193.563,6.192800000000005,3.1994,43346.26,932490.839
1430,600519.SH,20151023,188.8106,199.6365,188.5813,193.563,185.8106,7.752399999999994,4.1722,56277.34,1189746.955
1431,600519.SH,20151022,183.7096,185.9941,182.9665,185.8106,183.7738,2.0367999999999995,1.1083,23720.3,478632.748
1432,600519.SH,20151021,185.3977,185.8289,180.7463,183.7738,185.2968,-1.5229999999999961,-0.8219,22349.14,447195.037
1433,600519.SH,20151020,185.3427,186.1317,184.572,185.2968,185.9849,-0.6881000000000199,-0.37,14784.29,298284.287
1434,600519.SH,20151019,188.0216,188.0216,185.2326,185.9849,184.1683,1.8166000000000224,0.9864,26121.45,531101.872
1435,600519.SH,20151016,184.6087,185.6913,182.9481,184.1683,183.4803,0.6879999999999882,0.375,19238.43,386383.069
1436,600519.SH,20151015,181.8013,183.8289,181.2509,183.4803,181.4986,1.9816999999999894,1.0919,16550.13,329836.775
1437,600519.SH,20151014,182.5536,183.0307,180.7463,181.4986,182.3334,-0.8348000000000013,-0.4578,15213.39,301666.756
1438,600519.SH,20151013,181.7371,183.572,181.7371,182.3334,181.7371,0.5963000000000136,0.3281,15751.13,313495.454
1439,600519.SH,20151012,182.572,187.6088,181.5169,181.7371,180.6912,1.045899999999989,0.5788,49030.0,982174.156
1440,600519.SH,20151009,182.3701,182.4802,180.2784,180.6912,181.2142,-0.5229999999999961,-0.2886,15721.74,310187.702
1441,600519.SH,20151008,182.3701,184.939,180.7371,181.2142,174.5994,6.6148000000000025,3.7886,34391.79,684138.047
1442,600519.SH,20150930,174.526,175.6728,174.4709,174.5994,174.4709,0.1285000000000025,0.0737,11634.63,222178.053
1443,600519.SH,20150929,173.9021,175.5719,172.7553,174.4709,175.581,-1.1100999999999885,-0.6322,18409.82,348759.19
1444,600519.SH,20150928,175.6728,176.4251,173.6085,175.581,177.4893,-1.908299999999997,-1.0752,12341.1,235369.401
1445,600519.SH,20150925,177.9756,178.8104,173.8562,177.4893,177.9847,-0.4954000000000178,-0.2783,24455.97,470411.106
1446,600519.SH,20150924,179.6362,180.0765,176.8838,177.9847,178.6453,-0.6605999999999881,-0.3698,13886.74,269653.188
1447,600519.SH,20150923,180.8747,182.5628,178.0765,178.6453,182.8197,-4.17440000000002,-2.2833,22344.32,438412.337
1448,600519.SH,20150922,184.1959,184.572,182.5536,182.8197,182.8472,-0.02749999999997499,-0.015,16457.4,329161.941
1449,600519.SH,20150921,181.6637,184.1316,181.6545,182.8472,182.9665,-0.11930000000000973,-0.0652,16527.67,329196.735
1450,600519.SH,20150918,182.205,184.306,181.6545,182.9665,181.6545,1.3119999999999834,0.7223,15642.76,312040.97
1451,600519.SH,20150917,185.8748,188.8106,181.2967,181.6545,187.6638,-6.009299999999996,-3.2022,26423.0,533638.541
1452,600519.SH,20150916,183.4986,192.2419,181.4068,187.6638,185.3243,2.3395000000000152,1.2624,37198.02,753188.784
1453,600519.SH,20150915,181.6637,185.3427,179.0123,185.3243,185.8106,-0.48629999999999995,-0.2617,51884.34,1035493.477
1454,600519.SH,20150914,176.5444,186.0583,172.3883,185.8106,176.9847,8.82589999999999,4.9868,86175.55,1678995.779
1455,600519.SH,20150911,176.0398,178.0765,175.2783,176.9847,177.26,-0.2752999999999872,-0.1553,16932.14,326277.629
1456,600519.SH,20150910,174.6636,177.3425,173.526,177.26,176.0214,1.238599999999991,0.7037,26852.48,514766.384
1457,600519.SH,20150909,174.4434,177.8655,174.4434,176.0214,173.6911,2.330299999999994,1.3416,35215.16,676337.501
1458,600519.SH,20150908,172.9021,174.7462,169.7277,173.6911,173.1315,0.5596000000000174,0.3232,33098.58,621914.336
1459,600519.SH,20150907,176.7003,177.9847,173.0764,173.1315,178.5444,-5.412900000000008,-3.0317,32216.42,615819.752
1460,600519.SH,20150902,174.4159,178.9022,173.581,178.5444,178.3242,0.2202000000000055,0.1235,106945.46,2052413.262
1461,600519.SH,20150901,175.9847,178.9022,172.4801,178.3242,179.2416,-0.9174000000000149,-0.5118,87432.69,1688392.993
1462,600519.SH,20150831,173.7094,179.3609,169.8929,179.2416,176.7462,2.495400000000018,1.4119,62730.19,1198185.023
1463,600519.SH,20150828,178.9022,179.1683,171.6819,176.7462,180.8013,-4.05510000000001,-2.2428,89925.83,1720106.859
1464,600519.SH,20150827,174.315,183.3977,169.6268,180.8013,168.7002,12.101100000000002,7.1731,87052.01,1663248.886
1465,600519.SH,20150826,162.168,172.9388,160.5533,168.7002,162.012,6.688199999999995,4.1282,91572.53,1663612.844
1466,600519.SH,20150825,153.6357,167.4433,152.4797,162.012,155.6357,6.376299999999986,4.0969,123080.58,2165823.577
1467,600519.SH,20150824,166.0579,166.5167,154.3146,155.6357,170.9479,-15.31219999999999,-8.9572,89812.84,1559048.775
1468,600519.SH,20150821,175.7095,178.7738,170.7553,170.9479,178.9664,-8.018499999999989,-4.4804,75620.61,1433277.975
1469,600519.SH,20150820,184.2509,184.4069,178.8104,178.9664,184.9757,-6.009299999999996,-3.2487,39645.03,788892.224
1470,600519.SH,20150819,183.2601,185.4711,181.8197,184.9757,184.4619,0.5137999999999749,0.2785,50261.8,1004394.398
1471,600519.SH,20150818,189.8932,190.3703,183.8105,184.4619,189.196,-4.734099999999984,-2.5022,51285.52,1047896.516
1472,600519.SH,20150817,190.8474,191.5813,187.1592,189.196,192.6456,-3.4496000000000038,-1.7906,53858.32,1108212.041
1473,600519.SH,20150814,193.1226,193.9483,191.9758,192.6456,192.2144,0.4311999999999898,0.2243,30666.9,645849.785
1474,600519.SH,20150813,194.0401,194.0401,188.9941,192.2144,192.1777,0.0367000000000246,0.0191,35180.25,733202.199
1475,600519.SH,20150812,192.6547,196.5997,191.5171,192.1777,193.352,-1.1743000000000166,-0.6073,45824.34,968610.598
1476,600519.SH,20150811,194.774,194.8749,192.6731,193.352,194.774,-1.421999999999997,-0.7301,50897.05,1076261.224
1477,600519.SH,20150810,189.9207,195.4162,188.1959,194.774,189.8473,4.926700000000011,2.5951,56496.43,1182083.559
1478,600519.SH,20150807,190.3611,191.3795,188.6271,189.8473,188.04,1.807299999999998,0.9611,39521.34,819022.56
1479,600519.SH,20150806,189.2051,190.3703,186.2418,188.04,190.0859,-2.0459000000000174,-1.0763,39249.8,805358.564
1480,600519.SH,20150805,195.352,196.1961,189.8565,190.0859,194.4713,-4.385400000000004,-2.255,43143.85,907597.376
1481,600519.SH,20150804,191.985,196.3153,191.985,194.4713,192.2602,2.211100000000016,1.1501,59533.96,1260302.964
1482,600519.SH,20150803,188.0767,192.6547,186.2418,192.2602,189.7556,2.5046000000000106,1.3199,54553.03,1117796.04
1483,600519.SH,20150731,189.6363,189.8473,186.2418,189.7556,188.9574,0.79819999999998,0.4224,40736.64,835374.146
1484,600519.SH,20150730,191.5905,191.5905,188.1684,188.9574,190.5905,-1.6330999999999847,-0.8569,41134.0,853284.372
1485,600519.SH,20150729,190.6272,192.6639,185.4436,190.5905,188.8381,1.7523999999999944,0.928,66507.43,1364157.58
1486,600519.SH,20150728,183.361,192.1501,181.1775,188.8381,184.8839,3.954199999999986,2.1387,86703.57,1766521.467
1487,600519.SH,20150727,199.086,203.0311,184.4069,184.8839,201.1136,-16.22969999999998,-8.0699,76944.15,1628465.532
1488,600519.SH,20150724,202.2971,205.2238,200.6916,201.1136,201.4163,-0.30270000000001573,-0.1503,57390.09,1271122.141
1489,600519.SH,20150723,199.9943,202.3888,197.9576,201.4163,199.2053,2.2110000000000127,1.1099,64748.1,1411411.702
1490,600519.SH,20150722,201.8384,203.6733,198.7007,199.2053,203.3613,-4.156000000000006,-2.0437,70855.1,1552554.839
1491,600519.SH,20150721,203.4439,205.6917,201.8384,203.3613,206.5265,-3.1651999999999987,-1.5326,51789.96,1148423.253
1492,600519.SH,20150720,208.3981,209.0862,204.132,206.5265,209.444,-2.9174999999999898,-1.393,67933.55,1531275.688
1493,600519.SH,20150717,210.0954,211.0037,206.1871,209.444,206.1871,3.2569000000000017,1.5796,56418.53,1284361.191
1494,600519.SH,20150716,205.9095,208.3024,203.451,206.1799,205.9095,0.2703999999999951,0.1313,72814.33,1826618.391
1495,600519.SH,20150715,202.8281,207.0896,199.3698,205.9095,204.0984,1.8111000000000104,0.8874,104077.46,2585923.324
1496,600519.SH,20150714,208.9744,209.122,202.5823,204.0984,211.2281,-7.129700000000014,-3.3754,96768.3,2425239.239
1497,600519.SH,20150713,211.433,217.6448,205.6964,211.2281,217.653,-6.42489999999998,-2.9519,148926.16,3838169.457
1498,600519.SH,20150710,210.6135,231.9207,206.4831,217.653,211.3838,6.269199999999984,2.9658,256149.3,6888908.351
1499,600519.SH,20150709,194.1086,213.408,190.9453,211.3838,194.1086,17.275200000000012,8.8998,138203.34,3409950.542
1500,600519.SH,20150708,187.6672,200.7712,180.095,194.1086,200.1074,-5.998800000000017,-2.9978,289140.54,6738026.659
1501,600519.SH,20150707,204.8769,210.2693,196.2721,200.1074,208.1877,-8.080299999999994,-3.8813,167562.24,4121731.56
1502,600519.SH,20150706,219.5871,219.6198,196.2721,208.1877,204.7212,3.4664999999999964,1.6933,272799.66,7012491.142
1503,600519.SH,20150703,208.9744,213.4817,198.4847,204.7212,213.3178,-8.596599999999995,-4.0299,109605.31,2772183.16
1504,600519.SH,20150702,209.2203,231.5929,200.7876,213.3178,211.015,2.302800000000019,1.0913,118459.72,3011363.68
1505,600519.SH,20150701,208.9744,220.0378,205.68,211.015,211.1461,-0.13110000000000355,-0.0621,103326.54,2696026.039
1506,600519.SH,20150630,202.1234,212.9245,201.5989,211.1461,202.1234,9.022699999999986,4.464,126298.19,3205285.541
1507,600519.SH,20150629,203.5411,210.2037,186.6838,202.1234,198.6896,3.433799999999991,1.7282,165071.67,4057069.903
1508,600519.SH,20150626,204.8933,209.5891,192.8301,198.6896,206.3438,-7.654199999999975,-3.7094,99332.01,2451381.599
1509,600519.SH,20150625,214.3012,214.7356,205.049,206.3438,214.0636,-7.719800000000021,-3.6063,66521.66,1707385.606
1510,600519.SH,20150624,204.8769,217.3334,202.9511,214.0636,206.7208,7.342800000000011,3.552,95706.94,2463553.858
1511,600519.SH,20150623,196.5179,209.671,191.8713,206.7208,192.8383,13.882499999999993,7.199,81247.34,1989068.141
1512,600519.SH,20150619,201.4923,203.6395,191.7812,192.8383,199.9353,-7.097000000000008,-3.5496,67608.66,1646002.769
1513,600519.SH,20150618,207.3518,208.8105,197.1735,199.9353,209.0482,-9.112899999999996,-4.3592,61506.5,1530836.127
1514,600519.SH,20150617,208.1222,211.2363,204.0574,209.0482,208.114,0.9342000000000041,0.4489,58388.81,1478407.037
1515,600519.SH,20150616,212.2525,217.8251,206.9257,208.114,213.8013,-5.687299999999993,-2.6601,69303.84,1789696.036
1516,600519.SH,20150615,218.7921,222.9061,213.1375,213.8013,217.989,-4.187700000000007,-1.9211,100014.22,2664672.586
1517,600519.SH,20150612,214.8093,223.7256,213.8915,217.989,213.1212,4.867800000000017,2.2841,90909.52,2438986.511
1518,600519.SH,20150611,213.072,216.7598,211.2445,213.1212,213.9325,-0.811300000000017,-0.3792,52954.54,1378413.758
1519,600519.SH,20150610,209.4989,218.7102,207.991,213.9325,212.2771,1.6554000000000144,0.7798,80462.08,2096832.88
1520,600519.SH,20150609,217.1695,221.1032,210.2037,212.2771,216.8745,-4.597400000000022,-2.1198,77851.86,2045525.401
1521,600519.SH,20150608,206.1144,219.2511,204.713,216.8745,208.0238,8.850700000000018,4.2547,96007.97,2462736.702
1522,600519.SH,20150605,211.5231,214.7929,201.5989,208.0238,211.6051,-3.581299999999999,-1.6924,85738.23,2188974.566
1523,600519.SH,20150604,215.5141,217.1695,196.6818,211.6051,215.3584,-3.753299999999996,-1.7428,92362.73,2332785.391
1524,600519.SH,20150603,217.317,218.4971,213.0802,215.3584,218.4971,-3.1387,-1.4365,46424.03,1218378.716
1525,600519.SH,20150602,221.6768,221.6768,213.6129,218.4971,222.4635,-3.9664000000000215,-1.7829,64635.6,1708951.665
1526,600519.SH,20150601,216.3008,223.7092,212.9081,222.4635,216.2107,6.252800000000008,2.892,65816.7,1747123.649
1527,600519.SH,20150529,213.0802,220.4476,212.9818,216.2107,213.9816,2.2291000000000167,1.0417,57783.09,1531805.542
1528,600519.SH,20150528,225.5695,230.2816,213.1539,213.9816,226.9217,-12.940100000000001,-5.7025,60884.99,1650995.554
1529,600519.SH,20150527,233.9858,237.0999,223.7256,226.9217,234.0022,-7.080500000000001,-3.0258,46934.79,1309259.999
1530,600519.SH,20150526,234.8709,237.6572,232.7074,234.0022,235.0594,-1.057200000000023,-0.4498,60914.68,1746031.124
1531,600519.SH,20150525,221.2671,236.4198,220.4476,235.0594,226.0694,8.990000000000009,3.9767,67473.62,1868570.18
1532,600519.SH,20150522,212.8097,226.8397,212.736,226.0694,211.9165,14.152899999999988,6.6785,66649.06,1779754.347
1533,600519.SH,20150521,209.794,214.1373,208.1631,211.9165,208.114,3.802500000000009,1.8271,47669.13,1230234.942
1534,600519.SH,20150520,206.5159,213.072,204.3033,208.114,204.9097,3.2043000000000177,1.5638,63771.5,1631009.463
1535,600519.SH,20150519,197.5423,205.0572,196.8457,204.9097,197.6161,7.293599999999998,3.6908,47637.77,1174434.448
1536,600519.SH,20150518,200.7794,200.7794,196.7638,197.6161,200.9187,-3.3026000000000124,-1.6437,35363.24,856505.079
1537,600519.SH,20150515,206.0324,207.737,198.0012,200.9187,206.0324,-5.113699999999994,-2.482,54185.07,1333031.173
1538,600519.SH,20150514,209.9988,212.6622,205.8767,206.0324,210.1218,-4.089400000000012,-1.9462,41853.29,1062504.725
1539,600519.SH,20150513,207.991,215.5059,206.9257,210.1218,208.4991,1.622700000000009,0.7783,58913.41,1520374.556
1540,600519.SH,20150512,210.7774,210.7774,206.5159,208.4991,210.974,-2.474899999999991,-1.1731,47031.29,1193035.14
1541,600519.SH,20150511,206.1062,211.4248,204.8769,210.974,208.2943,2.679699999999997,1.2865,61345.7,1552417.973
1542,600519.SH,20150508,201.6972,208.8761,201.5169,208.2943,200.722,7.572299999999984,3.7725,57805.59,1447670.266
1543,600519.SH,20150507,200.7794,206.4176,198.7798,200.722,198.8781,1.8439000000000192,0.9272,68102.9,1693825.898
1544,600519.SH,20150506,199.9435,202.4102,196.69,198.8781,197.4604,1.4176999999999964,0.718,60324.32,1472597.539
1545,600519.SH,20150505,206.5159,206.5159,196.5835,197.4604,208.9499,-11.489500000000021,-5.4987,73700.03,1801146.749
1546,600519.SH,20150504,207.0568,212.2525,204.8933,208.9499,206.7044,2.245500000000021,1.0863,54739.02,1398337.296
1547,600519.SH,20150430,205.8193,208.8925,203.033,206.7044,204.6966,2.007800000000003,0.9809,64064.07,1610938.043
1548,600519.SH,20150429,201.6808,207.3354,201.6808,204.6966,203.1477,1.5489000000000033,0.7625,59300.57,1477767.688
1549,600519.SH,20150428,208.1549,211.9247,202.4594,203.1477,209.6219,-6.474200000000025,-3.0885,87291.77,2187970.737
1550,600519.SH,20150427,211.0888,219.4641,207.3272,209.6219,211.8345,-2.2125999999999806,-1.0445,78973.35,2050832.438
1551,600519.SH,20150424,206.4176,212.8097,200.7876,211.8345,209.8267,2.007800000000003,0.9569,100531.23,2547399.865
1552,600519.SH,20150423,216.35,216.4893,207.319,209.8267,216.2599,-6.433199999999999,-2.9748,86030.12,2214737.651
1553,600519.SH,20150422,220.2836,220.4476,210.7036,216.2599,210.9658,5.294099999999986,2.5095,134635.06,3543576.711
1554,600519.SH,20150421,196.6818,210.9658,196.6818,210.9658,191.7894,19.1764,9.9987,122401.88,3039243.96
1555,600519.SH,20150420,188.4868,201.353,187.6672,191.7894,190.5847,1.2047000000000025,0.6321,130588.71,3118764.548
1556,600519.SH,20150417,195.7804,203.8115,187.0772,190.5847,185.43,5.154699999999991,2.7799,192094.91,4577503.916
1557,600519.SH,20150416,170.9083,185.43,170.3183,185.43,168.5727,16.85730000000001,10.0,86014.17,1877332.299
1558,600519.SH,20150415,171.359,171.9163,167.3107,168.5727,168.8186,-0.245900000000006,-0.1457,55005.2,1135635.917
1559,600519.SH,20150414,167.1796,171.5066,167.1468,168.8186,167.0976,1.7210000000000036,1.0299,81903.13,1691094.329
1560,600519.SH,20150413,165.1718,167.5811,163.0328,167.0976,164.0818,3.015800000000013,1.838,91356.09,1840018.389
1561,600519.SH,20150410,163.8933,166.3519,163.5819,164.0818,163.9015,0.18029999999998836,0.11,102019.46,2048914.304
1562,600519.SH,20150409,167.5729,168.7202,163.123,163.9015,167.5893,-3.68780000000001,-2.2005,62399.73,1255308.054
1563,600519.SH,20150408,165.9503,172.6539,165.2045,167.5893,164.4506,3.1387,1.9086,135857.16,2798381.803
1564,600519.SH,20150407,161.3201,164.7866,160.4596,164.4506,161.2873,3.163300000000021,1.9613,59824.33,1189027.078
1565,600519.SH,20150403,158.9845,161.4512,157.9847,161.2873,159.4598,1.8274999999999864,1.1461,51210.88,996536.046
1566,600519.SH,20150402,160.5907,161.9347,158.0666,159.4598,160.0826,-0.6228000000000122,-0.389,62981.61,1228604.478
1567,600519.SH,20150401,160.6481,161.9019,159.3778,160.0826,160.5907,-0.5080999999999847,-0.3164,76875.23,1504959.693
1568,600519.SH,20150331,161.1808,164.5325,159.0009,160.5907,161.2545,-0.663800000000009,-0.4116,88130.97,1746870.227
1569,600519.SH,20150330,159.5417,163.041,158.2469,161.2545,159.4352,1.8192999999999984,1.1411,63451.39,1237889.229
1570,600519.SH,20150327,162.2625,162.7214,158.124,159.4352,162.7214,-3.2861999999999796,-2.0195,40144.59,784086.654
1571,600519.SH,20150326,158.6157,163.8196,157.3455,162.7214,157.9847,4.736699999999985,2.9982,67105.25,1315872.11
1572,600519.SH,20150325,158.165,159.8859,157.3946,157.9847,160.3694,-2.3847000000000094,-1.487,42240.3,815963.246
1573,600519.SH,20150324,160.0498,161.8036,157.4274,160.3694,159.8695,0.4999000000000251,0.3127,60079.44,1172628.507
1574,600519.SH,20150323,159.5335,161.2381,158.3289,159.8695,158.2879,1.5815999999999804,0.9992,40979.01,799009.923
1575,600519.SH,20150320,159.1484,159.7958,156.4276,158.2879,160.0334,-1.7454999999999927,-1.0907,51373.71,991294.9
1576,600519.SH,20150319,162.705,163.0738,159.0336,160.0334,163.4508,-3.4173999999999864,-2.0908,33539.77,658535.489
1577,600519.SH,20150318,161.2791,163.8933,160.2301,163.4508,161.2545,2.1962999999999795,1.362,39304.46,778884.998
1578,600519.SH,20150317,159.7958,162.828,159.7138,161.2545,158.7878,2.466700000000003,1.5535,45904.08,903712.736
1579,600519.SH,20150316,155.7556,159.3942,153.2561,158.7878,155.6327,3.1551000000000045,2.0273,31160.97,597313.674
1580,600519.SH,20150313,157.9191,158.9025,154.5427,155.6327,157.9601,-2.3274000000000115,-1.4734,25479.27,486997.365
1581,600519.SH,20150312,158.165,160.6153,156.8538,157.9601,157.3291,0.6310000000000002,0.4011,38496.4,747203.168
1582,600519.SH,20150311,153.9281,158.165,153.9035,157.3291,153.9281,3.4010000000000105,2.2095,40583.39,778418.696
1583,600519.SH,20150310,156.4768,156.9357,153.4774,153.9281,156.9849,-3.0568000000000097,-1.9472,29637.06,561292.473
1584,600519.SH,20150309,152.2645,158.1568,150.6255,156.9849,150.478,6.506900000000002,4.3242,43486.03,815432.195
1585,600519.SH,20150306,151.8957,152.8218,150.1912,150.478,152.0351,-1.5570999999999913,-1.0242,25470.66,471454.744
